c1,c2,c3,live
0.371630111,0.02090312,0.63929498,1
0.392687858,0.021076667,0.613487081,0
0.360869435,0.020693515,0.652707964,0
0.350073529,0.0204639,0.666209762,0
0.392687858,0.021076667,0.613487081,0
0.366216058,0.020698318,0.646266915,0
0.393169171,0.020921718,0.613189481,0
0.349306411,0.020233549,0.667721937,1
0.366321158,0.02051246,0.646555748,1
0.333222391,0.019936225,0.687790438,1
0.329956311,0.019965822,0.691583411,1
0.354903461,0.020266394,0.660904351,0
0.349306411,0.020233549,0.667721937,1
0.342945025,0.019983097,0.676011261,0
0.322668579,0.019615112,0.701341643,1
0.354903461,0.020266394,0.660904351,1
0.337657874,0.019946836,0.682456927,1
0.348838384,0.020036528,0.668775698,1
0.306058464,0.018868015,0.723453463,0
0.312328709,0.018988064,0.715540909,1
0.335512793,0.019546848,0.686074075,0
0.269901734,0.017744979,0.770406236,0
0.269901734,0.017744979,0.770406236,1
0.289255576,0.018224008,0.745449774,1
0.218097122,0.016207629,0.838304393,1
0.219792777,0.016206508,0.834687838,1
0.171849534,0.812692775,0.005815977,0
0.253007945,0.729207025,0.007632826,1
0.250070717,0.732187946,0.007593446,1
0.293195874,0.687825911,0.008540283,1
0.318141502,0.662032707,0.00918285,1
0.292319755,0.688593557,0.00861876,1
0.349606244,0.629749032,0.009808164,1
0.306025441,0.674442058,0.008957953,0
0.317683646,0.662400644,0.009249228,1
0.365741363,0.613183722,0.010136853,1
0.363356713,0.615501809,0.010186041,1
0.318691682,0.661249986,0.009355466,1
0.378223252,0.600268918,0.010467302,1
0.361263086,0.617511421,0.010248268,1
0.3535194,0.6254641,0.010088081,1
0.325264569,0.65414475,0.009752851,1
0.351819755,0.627060581,0.010164323,1
0.33571188,0.643486135,0.009917615,1
0.397366095,0.580577185,0.010889133,1
0.350257862,0.62850323,0.010252413,1
0.383325126,0.594913378,0.010660832,1
0.439762388,0.537776201,0.011205912,1
0.439762388,0.537776201,0.011205912,1
0.40423645,0.573575828,0.01099068,1
0.411021268,0.566670585,0.011084161,1
0.402580002,0.575119263,0.011076481,1
0.438608751,0.538820953,0.011289476,0
0.320514569,0.658291215,0.010190553,1
0.313576723,0.665362353,0.010083294,0
0.376134967,0.601624101,0.011020877,1
0.450449089,0.526730902,0.011482908,0
0.423063753,0.554295408,0.011341375,1
0.292271095,0.687025177,0.009792041,1
0.200869099,0.781203455,0.007631081,1
0.470119486,0.507061869,0.011483116,1
0.334774892,0.643661682,0.01048074,1
0.190460617,0.791947541,0.007361385,0
0.376134967,0.601624101,0.011020877,1
0.298603573,0.680446303,0.009982855,1
0.476362888,0.500796162,0.011500544,1
0.421806392,0.555420003,0.011443044,1
0.331690435,0.646634102,0.01056117,1
0.494989522,0.482276327,0.011418256,0
0.469667559,0.507386709,0.011581219,0
0.34230199,0.635931686,0.010639567,1
0.190460617,0.791947541,0.007361385,1
0.507228818,0.470072641,0.011390536,1
0.347806232,0.630081269,0.010904218,1
0.328788294,0.649420464,0.010644722,0
0.469667559,0.507386709,0.011581219,1
0.365231092,0.6124103,0.011103409,1
0.339808637,0.638294346,0.010735091,1
0.319667989,0.658798249,0.010442312,1
0.337432116,0.640533895,0.010835522,1
0.355706918,0.621973251,0.011067042,1
0.442140763,0.534829745,0.01164347,1
0.380386066,0.596901121,0.011381515,0
0.261857004,0.718017348,0.00932329,1
0.419447903,0.557481672,0.011670568,1
0.441267624,0.535552531,0.011759334,1
0.403932527,0.573072382,0.011607883,1
0.353909574,0.623608869,0.01118765,1
0.345774303,0.631961777,0.011016336,1
0.448081879,0.528671508,0.01181186,1
0.411162567,0.56571695,0.011706606,1
0.50153378,0.47549909,0.011598039,1
0.361892326,0.615420475,0.011349726,1
0.488717617,0.48815788,0.011719864,0
0.475420478,0.5013266,0.011818967,1
0.386510193,0.590441799,0.011640481,1
0.264308935,0.715384758,0.009459781,1
0.369756596,0.607362451,0.011502648,1
0.291050979,0.687788117,0.010130061,0
0.532924076,0.44444293,0.011338507,1
0.475117271,0.501472851,0.01194049,1
0.402689013,0.574146298,0.011737448,1
0.488650785,0.488077183,0.01183403,0
0.55751848,0.420280383,0.011004225,1
0.417282523,0.559307119,0.011931563,1
0.279039872,0.700094492,0.00989462,1
0.495271602,0.481461828,0.011829754,1
0.508251607,0.468668761,0.011684737,1
0.55751848,0.420280383,0.011004225,0
0.438843371,0.537462077,0.0121567,1
0.540364162,0.436953828,0.011375422,1
0.521373676,0.455625223,0.01162324,1
0.514799268,0.462155538,0.011657762,1
0.376209354,0.600535387,0.011792273,1
0.359009992,0.617926787,0.011632399,1
0.294069809,0.684318408,0.010467902,1
0.559002225,0.418697508,0.011079871,1
0.467973584,0.508475326,0.01204951,1
0.43809713,0.538014657,0.01230651,1
0.376209354,0.600535387,0.011792273,0
0.313224518,0.664631254,0.010890128,1
0.577480846,0.400659368,0.010740319,1
0.382819362,0.593541964,0.012090005,1
0.534627842,0.442488808,0.011531106,1
0.515218903,0.461590932,0.011769774,1
0.502064182,0.474527837,0.011939079,1
0.460131848,0.515990515,0.012302092,1
0.508827233,0.467791073,0.011918385,1
0.467577029,0.508694763,0.01218684,0
0.572481701,0.405443102,0.010905448,1
0.535412127,0.441564658,0.011638813,1
0.467191822,0.508891903,0.012332821,1
0.43809713,0.538014657,0.01230651,1
0.382819362,0.593541964,0.012090005,1
0.306501206,0.671137532,0.011039883,1
0.579368574,0.398684308,0.010806381,1
0.481474701,0.494754538,0.012220608,0
0.467191822,0.508891903,0.012332821,1
0.437380273,0.538526313,0.012465432,1
0.515611327,0.461043476,0.011889662,1
0.452494036,0.523481128,0.012415331,1
0.560407192,0.417183512,0.011163099,1
0.548064745,0.429209257,0.011408161,1
0.314588133,0.662718717,0.011298577,1
0.522423398,0.454278358,0.011852716,1
0.509082121,0.467369746,0.012047309,1
0.437380273,0.538526313,0.012465432,0
0.561735707,0.415735874,0.011254066,1
0.459661933,0.51626216,0.012456051,1
0.444677142,0.531153616,0.012526013,1
0.356722659,0.619780435,0.0119592,1
0.593517827,0.384824656,0.010582891,1
0.347621693,0.628871778,0.011955942,1
0.536151229,0.440675499,0.011754456,1
0.488334241,0.487700764,0.012371629,0
0.389551862,0.586418423,0.012394752,1
0.50931578,0.466959066,0.012184568,1
0.451950526,0.523816154,0.012577247,1
0.397302493,0.578511208,0.0125204,1
0.315519925,0.661457584,0.011542428,1
0.581139419,0.396815215,0.010880715,1
0.515977786,0.460511722,0.012017603,1
0.310555137,0.666279857,0.011634197,1
0.630339655,0.349032617,0.009795432,1
0.568676171,0.408909568,0.011165175,1
0.488241171,0.487593372,0.012527568,0
0.466447444,0.509226374,0.012651565,0
0.630339655,0.349032617,0.009795432,1
0.444069282,0.531542743,0.012695888,1
0.405000917,0.57066882,0.012636089,1
0.618090083,0.360700114,0.010236614,0
0.562991514,0.414350677,0.01135292,1
0.379787913,0.595869385,0.012627563,1
0.530402154,0.44602143,0.012066892,1
0.458762598,0.516730282,0.012791521,1
0.550965453,0.425872111,0.011743355,1
0.466447444,0.509226374,0.012651565,1
0.458762598,0.516730282,0.012791521,1
0.420266627,0.555152881,0.012837554,1
0.466088141,0.509363193,0.012824905,1
0.523755011,0.452422476,0.012258553,1
0.450916697,0.524397477,0.012929373,1
0.39638977,0.579182818,0.012705805,1
0.610374527,0.368222229,0.0103852,1
0.571336941,0.405985718,0.011365682,0
0.571336941,0.405985718,0.011365682,1
0.473406269,0.502015579,0.012848613,1
0.604713419,0.373603523,0.010598359,1
0.495388211,0.480452633,0.012522571,0
0.465736947,0.509479914,0.013007833,1
0.329623132,0.646556622,0.012162075,1
0.604713419,0.373603523,0.010598359,0
0.443484038,0.531897247,0.01287532,0
0.387679603,0.587801911,0.01276956,1
0.370934277,0.604654052,0.012671758,1
0.56530045,0.411751465,0.011574901,1
0.442919766,0.532218477,0.013064585,1
0.435394762,0.539824688,0.012998973,1
0.56530045,0.411751465,0.011574901,1
0.544636268,0.431941206,0.011945292,1
0.52413566,0.451845037,0.012411209,1
0.19200309,0.787912119,0.008927774,0
0.707285371,0.274302577,0.008109545,1
0.612234198,0.366263076,0.010459261,1
0.599026652,0.379007533,0.01081439,0
0.502627151,0.473020156,0.012672931,1
0.450424724,0.524644857,0.013120108,1
0.427169127,0.547892322,0.013118938,1
0.305349495,0.670945654,0.012009766,1
0.652560681,0.327215188,0.009483949,1
0.606468834,0.371735592,0.010682489,1
0.544636268,0.431941206,0.011945292,1
0.675628969,0.304958433,0.008868663,1
0.593234394,0.384512609,0.011034509,1
0.370065798,0.60525196,0.012878168,1
0.345209815,0.630487873,0.012553522,1
0.300676413,0.675462838,0.012108979,1
0.730802485,0.251460897,0.007595728,1
0.353190122,0.622276247,0.012741923,1
0.319588962,0.656279109,0.012369348,1
0.291054721,0.685334809,0.011889874,1
0.762717931,0.220455347,0.006904722,1
0.613974269,0.364410903,0.01054271,1
0.502692195,0.472732019,0.012846847,1
0.385996769,0.588944257,0.01318512,1
0.473134255,0.502052425,0.013032192,1
0.26026536,0.716944317,0.011171172,1
0.480529168,0.494639633,0.013046642,1
0.465393145,0.509576942,0.013200633,0
0.449948135,0.524864325,0.013320905,1
0.28611101,0.690234106,0.011906064,1
0.663118508,0.31699051,0.009230611,1
0.487925192,0.487238081,0.013051132,1
0.426520305,0.548276633,0.013324804,1
0.327328069,0.648292786,0.012574258,1
0.317579162,0.658036525,0.012552121,1
0.675245407,0.30524992,0.008936887,1
0.480334744,0.494586126,0.013240545,1
0.434195463,0.540503569,0.013404499,1
0.393915535,0.580856448,0.013323171,1
0.385206681,0.589444658,0.013408356,1
0.217058186,0.761795762,0.009796124,1
0.733874353,0.248436129,0.00755341,1
0.663118508,0.31699051,0.009230611,1
0.538674364,0.437445142,0.012300767,1
0.524485197,0.451287224,0.012572967,1
0.254857735,0.722458049,0.011073034,1
0.767354464,0.215915722,0.006813773,1
0.553378704,0.422925601,0.012153946,1
0.393915535,0.580856448,0.013323171,1
0.140770228,0.841271467,0.007085763,1
0.487807781,0.487107467,0.013245125,0
0.377225755,0.597610987,0.013256403,1
0.36839374,0.606345949,0.013320088,1
0.360346969,0.61460676,0.01314419,1
0.181511546,0.798774301,0.008579558,1
0.661901097,0.318065063,0.009337134,1
0.617387555,0.360744514,0.010730999,1
0.567354588,0.40936395,0.011830232,1
0.546617044,0.429386331,0.012388663,1
0.233454302,0.744636018,0.010418617,1
0.728430717,0.253692795,0.007693608,1
0.603805613,0.373824362,0.011118144,1
0.560804905,0.415609058,0.012066934,1
0.553378704,0.422925601,0.012153946,1
0.554078821,0.422025062,0.012308573,1
0.532228024,0.443391127,0.01269057,1
0.472598205,0.502080958,0.013429258,1
0.425896847,0.548622523,0.01354118,1
0.282642123,0.693611957,0.011962819,1
0.575834459,0.400833332,0.011865861,0
0.539200536,0.436714091,0.01245944,1
0.531825396,0.444012243,0.012520887,1
0.417490956,0.556853297,0.013673335,1
0.359486711,0.615164634,0.013374709,1
0.315612528,0.659753021,0.01273448,1
0.296855445,0.679140978,0.012202863,1
0.582329074,0.394659622,0.01161714,0
0.376428783,0.598108975,0.013486232,1
0.359486711,0.615164634,0.013374709,1
0.632262814,0.346251519,0.010434174,1
0.472332443,0.502073662,0.013643416,1
0.441340651,0.532992007,0.013693883,1
0.589917977,0.387222438,0.011497688,1
0.510170484,0.465050052,0.013005083,1
0.36757846,0.606853955,0.013555606,1
0.267317931,0.709336482,0.011610988,1
0.267317931,0.709336482,0.011610988,1
0.525093382,0.450226916,0.012924799,1
0.495233223,0.479428522,0.013443537,1
0.425296507,0.548931994,0.013768308,0
0.637701896,0.3411456,0.010182145,0
0.605303435,0.37217259,0.011233967,1
0.433081051,0.541045263,0.013852224,1
0.583447177,0.393364723,0.011751904,0
0.525093382,0.450226916,0.012924799,1
0.433081051,0.541045263,0.013852224,1
0.401088257,0.573231638,0.013680521,1
0.304415199,0.671035851,0.012636837,1
0.605303435,0.37217259,0.011233967,1
0.554728073,0.42116362,0.012472466,1
0.313971776,0.66113194,0.012927644,1
0.416864293,0.557178043,0.013908959,1
0.487551572,0.486829515,0.013663913,0
0.366780668,0.60733198,0.013801219,0
0.634297812,0.344084471,0.01053095,1
0.59889513,0.378239123,0.011497497,1
0.487551572,0.486829515,0.013663913,1
0.303037444,0.672160378,0.012824178,1
0.645540909,0.333341403,0.010149454,1
0.641507206,0.337066235,0.010382046,1
0.576792706,0.399683388,0.012012597,1
0.641507206,0.337066235,0.010382046,0
0.606739885,0.370572297,0.01135735,0
0.472068238,0.502051786,0.013868138,1
0.634297812,0.344084471,0.01053095,1
0.59889513,0.378239123,0.011497497,1
0.59226998,0.384513203,0.011769144,1
0.502798705,0.471610141,0.013641344,1
0.479739988,0.494360494,0.013884198,1
0.440369057,0.533360099,0.014167305,1
0.407717454,0.565817385,0.014299422,1
0.540540264,0.434688073,0.012992328,1
0.291936783,0.683418674,0.012670574,1
0.636613549,0.341639773,0.0106252,1
0.464074985,0.50977915,0.014076119,1
0.312813368,0.662004784,0.013140979,1
0.577682141,0.398590461,0.012168526,1
0.517966418,0.456793947,0.013363557,1
0.366010896,0.60776876,0.014057601,1
0.432038445,0.541460734,0.014344237,1
0.644334139,0.334122033,0.010466459,1
0.578502554,0.397554441,0.012333923,1
0.471541983,0.501964995,0.014351032,0
0.448173609,0.525478993,0.014230556,1
0.600131269,0.376823127,0.011633693,1
0.555878114,0.41955283,0.012829024,1
0.548188362,0.427134998,0.012915705,1
0.510441876,0.46400059,0.013613963,0
0.60808772,0.369049723,0.011489088,1
0.533231953,0.441658549,0.013258035,1
0.518104044,0.456385217,0.013575846,1
0.50278801,0.471334784,0.013866049,1
0.455968336,0.517621663,0.014282321,1
0.330230063,0.643574649,0.013962209,1
0.651826162,0.326824427,0.010314054,1
0.601272569,0.375490173,0.011778977,1
0.283992784,0.691186117,0.012778033,1
0.609328138,0.367622822,0.011629846,1
0.586355304,0.389856287,0.012210427,1
0.556380937,0.418800952,0.013022143,1
0.525789521,0.44875968,0.013527035,1
0.463756579,0.509784913,0.014322449,0
0.455601794,0.517662633,0.014539086,1
0.431540258,0.541624221,0.014607577,1
0.423616544,0.549657003,0.014516746,1
0.338841839,0.634655584,0.01422017,1
0.563614908,0.411936197,0.012732299,1
0.321092381,0.652678993,0.013962611,1
0.647387559,0.330959133,0.010544984,1
0.617512165,0.359639856,0.01147081,1
0.594286555,0.382092152,0.012077136,1
0.549021773,0.425786004,0.013316673,1
0.439450414,0.533619498,0.014686391,1
0.579254612,0.396574436,0.012508986,1
0.54124433,0.433464164,0.013397397,1
0.398479524,0.574518056,0.014711741,1
0.35566812,0.617275081,0.014687077,1
0.675639607,0.303405771,0.009993427,1
0.463441172,0.509773631,0.014580333,1
0.431055622,0.541759668,0.014882875,1
0.29424628,0.680375187,0.013232886,1
0.541542995,0.432886106,0.013615612,1
0.312113579,0.662028213,0.013653534,1
0.303595222,0.670555835,0.013619564,1
0.595159527,0.380998082,0.012245755,1
0.564181991,0.411122644,0.012922943,1
0.572033466,0.403406667,0.012813564,1
0.321057172,0.652317509,0.01426568,1
0.549379581,0.425150941,0.013532797,1
0.346745145,0.626082458,0.014756716,1
0.688171293,0.291156017,0.009769289,0
0.603237041,0.373104269,0.012098962,1
0.587908928,0.387840602,0.012564315,1
0.510543705,0.46300219,0.01431911,1
0.33832652,0.6347932,0.014510008,1
0.438574459,0.533777943,0.015253663,1
0.397311549,0.574937787,0.015298953,1
0.372210236,0.600248256,0.015097018,1
0.313021523,0.660281662,0.014293868,1
0.304953876,0.668733586,0.013974521,1
0.486957765,0.48619447,0.014632452,1
0.405969367,0.566498999,0.015136152,1
0.662575353,0.315818455,0.010493531,1
0.510543705,0.46300219,0.01431911,1
0.389177285,0.58325406,0.015144989,1
0.549379581,0.425150941,0.013532797,1
0.526118092,0.447851865,0.013981253,1
0.494807417,0.478352782,0.014625889,1
0.3804201,0.59182035,0.015281873,1
0.549700131,0.42453984,0.013759664,0
0.54180861,0.432327706,0.013844686,1
0.534128932,0.439609089,0.014160585,1
0.33792069,0.634800415,0.014816563,1
0.673495191,0.30521752,0.010243379,0
0.565168085,0.409605115,0.013334901,1
0.478678886,0.493780438,0.015181352,1
0.3804201,0.59182035,0.015281873,1
0.355088449,0.617465789,0.014988218,1
0.346258553,0.626167059,0.015067224,1
0.313515503,0.659320157,0.014649933,1
0.518434059,0.4548364,0.014534499,1
0.510541957,0.462677389,0.014576872,1
0.438149891,0.533821092,0.015556187,1
0.337564305,0.634738821,0.015138472,1
0.628206927,0.348769482,0.011593725,1
0.549700131,0.42453984,0.013759664,1
0.45453272,0.517667608,0.015381757,1
0.421602736,0.550194145,0.015682443,1
0.354560521,0.617587439,0.015303459,1
0.345810302,0.626195524,0.015392051,1
0.526345828,0.446990077,0.014480252,1
0.313567932,0.658793233,0.015009129,1
0.470478552,0.501631013,0.015458312,1
0.45453272,0.517667608,0.015381757,1
0.301756488,0.671146706,0.014547618,1
0.518463376,0.4544673,0.014802995,1
0.494561543,0.477899384,0.015180119,1
0.421602736,0.550194145,0.015682443,0
0.345810302,0.626195524,0.015392051,1
0.337564305,0.634738821,0.015138472,1
0.50259937,0.470241434,0.014877848,0
0.478453773,0.493633462,0.015477188,1
0.404898315,0.566783475,0.015756691,1
0.371079472,0.600563828,0.015734315,1
0.298535719,0.673947161,0.014840919,1
0.371079472,0.600563828,0.015734315,1
0.354060955,0.617663841,0.015632461,1
0.329107613,0.643072601,0.015206713,1
0.6996625,0.279826375,0.009635443,1
0.542244145,0.431265578,0.014336246,1
0.354060955,0.617663841,0.015632461,1
0.44578712,0.525699317,0.015946221,1
0.412534679,0.558572151,0.016222035,1
0.637679071,0.339323927,0.011563119,1
0.597299224,0.378117018,0.012812433,1
0.589746941,0.3852128,0.013171115,1
0.574029693,0.400306439,0.013668298,1
0.494422489,0.477666368,0.01547594,1
0.32873275,0.642999033,0.015550359,1
0.557962232,0.416093384,0.01389893,1
0.518463376,0.4544673,0.014802995,1
0.453836894,0.517577907,0.016007185,1
0.395709423,0.5753002,0.016277554,1
0.345356036,0.626213882,0.015729853,1
0.783694091,0.198465731,0.007567561,1
0.739009627,0.241648456,0.008719709,1
0.55023602,0.423381972,0.014246613,1
0.353565605,0.617719909,0.015974647,1
0.33673706,0.634683789,0.015818786,1
0.590258444,0.384412104,0.013393942,1
0.542416694,0.430758643,0.014599311,1
0.51847308,0.454103112,0.015083689,1
0.445408891,0.52566261,0.016277319,1
0.420670704,0.550294617,0.016343292,1
0.395709423,0.5753002,0.016277554,1
0.238368359,0.735375403,0.013477212,0
0.590258444,0.384412104,0.013393942,1
0.606071906,0.369267479,0.012862039,1
0.566321265,0.407555377,0.014032762,1
0.50231211,0.469413729,0.015764046,0
0.622536191,0.353232157,0.012514083,1
0.510434483,0.461717636,0.01542277,1
0.48624346,0.485449204,0.015792006,1
0.461573948,0.509367441,0.016388615,1
0.138699508,0.840621818,0.008574123,1
0.614292278,0.361255647,0.012692703,1
0.598433437,0.376424009,0.013240892,1
0.590258444,0.384412104,0.013393942,1
0.550455004,0.422830947,0.014507317,1
0.518463235,0.453743573,0.01537678,1
0.344862176,0.626257521,0.016079271,1
0.646940687,0.329828032,0.011725446,1
0.328150573,0.643127138,0.015898169,0
0.32736524,0.643455765,0.016248205,0
0.794794123,0.187714354,0.007287402,1
0.469657674,0.501243352,0.016423177,1
0.461573948,0.509367441,0.016388615,1
0.377752019,0.592303472,0.017003149,1
0.582945937,0.390925543,0.014021348,1
0.352508317,0.617853929,0.016696037,1
0.26703989,0.705375952,0.014680326,1
0.248275283,0.724857119,0.014009715,1
0.763596829,0.217830804,0.008113974,0
0.623122824,0.352368507,0.012723351,1
0.614879809,0.360388751,0.012904964,1
0.477744313,0.493132756,0.016443736,1
0.369510916,0.600787138,0.016792123,1
0.352508317,0.617853929,0.016696037,1
0.231191495,0.742851452,0.013200744,1
0.795361551,0.187130277,0.007279044,1
0.59072957,0.383638762,0.0136272,1
0.343692507,0.626489228,0.01680934,0
0.262948198,0.709430824,0.014682971,1
0.647050504,0.329440875,0.01193149,1
0.461260611,0.509246365,0.016736832,1
0.45314776,0.517417424,0.01668677,1
0.385991209,0.583838513,0.0171998,1
0.550798423,0.421779937,0.015064583,1
0.275743294,0.695999422,0.01525378,1
0.607188397,0.367574034,0.013303032,1
0.575079758,0.398287143,0.014423258,1
0.566899057,0.40631084,0.014554155,1
0.469376549,0.501089138,0.016772359,1
0.452803645,0.517311752,0.017047841,1
0.502053272,0.46885117,0.016420529,1
0.485838156,0.485031547,0.016450095,1
0.427950099,0.541986688,0.017173522,1
0.394226403,0.575394743,0.01738167,1
0.377242929,0.592325826,0.017389382,1
0.360741624,0.609340257,0.016940774,0
0.534631898,0.437349024,0.015548539,1
0.273939671,0.697551284,0.015437967,1
0.66882601,0.308443143,0.011315843,1
0.550798423,0.421779937,0.015064583,1
0.526512405,0.444982459,0.015939714,1
0.368464214,0.600855392,0.0175663,0
0.542764945,0.429318835,0.015461693,1
0.591556901,0.382167018,0.01412603,1
0.427533109,0.541926051,0.017557183,1
0.661690523,0.314983963,0.011764953,1
0.623734087,0.351470402,0.012940253,1
0.452458925,0.517189456,0.017423695,1
0.666881415,0.309976654,0.011618051,1
0.608197491,0.365939159,0.013783095,1
0.477241303,0.492747125,0.017157662,1
0.418902021,0.550199191,0.017835877,1
0.493757565,0.476685417,0.016792071,1
0.427119327,0.541844469,0.017956131,1
0.260512339,0.711433073,0.015003401,1
0.624368069,0.350540059,0.013164706,1
0.534661191,0.436510304,0.016192682,1
0.501903907,0.468565251,0.01676966,1
0.273673831,0.697468024,0.015707769,1
0.591909886,0.381471105,0.014392327,1
0.559113478,0.413222424,0.015249028,1
0.315132607,0.654193252,0.017358105,1
0.305913767,0.663873108,0.016948764,1
0.526429728,0.444219268,0.016615439,1
0.510062865,0.460449462,0.016732634,1
0.393268965,0.575339632,0.018192128,1
0.633459275,0.341392622,0.013189881,1
0.359091766,0.609468984,0.018143815,1
0.274932098,0.695754617,0.016069727,1
0.649183741,0.326466774,0.012552192,1
0.567499159,0.404600749,0.015426803,1
0.501741002,0.468276077,0.017133132,1
0.45176484,0.516896315,0.018221318,1
0.384515296,0.583784585,0.018421871,1
0.285284758,0.685160462,0.016319033,1
0.633459275,0.341392622,0.013189881,1
0.617092306,0.356944956,0.013844709,1
0.542875435,0.427977244,0.016440868,1
0.476710816,0.4923197,0.017931141,1
0.443549098,0.525194576,0.018148958,1
0.401530391,0.566877471,0.018369145,0
0.367416422,0.600856357,0.018399363,0
0.625602139,0.348681859,0.01363916,1
0.608645484,0.365158875,0.014038877,1
0.559345983,0.412197083,0.01587608,1
0.434942308,0.533385754,0.018478378,1
0.575787396,0.396480706,0.015284531,1
0.559345983,0.412197083,0.01587608,0
0.460307827,0.508793505,0.017869211,1
0.409788287,0.558437428,0.018529912,0
0.426296908,0.541621125,0.018801794,0
0.401072985,0.566796104,0.018803509,1
0.409346205,0.558336063,0.018969232,0
0.375728728,0.592274887,0.018638435,0
0.617541487,0.356156229,0.014105442,1
0.567630824,0.404068345,0.015743264,1
0.375728728,0.592274887,0.018638435,1
0.651705703,0.323397358,0.012956769,1
0.575947859,0.395923395,0.015596982,1
0.4180435,0.550018888,0.018674184,0
0.366907167,0.600814563,0.018839918,1
0.358558726,0.609459741,0.018575411,0
0.542862963,0.427546684,0.016794896,1
0.667582545,0.308332119,0.012303899,1
0.642877446,0.33194005,0.013194863,1
0.509622168,0.459484675,0.017864864,0
0.287854527,0.68149716,0.017187834,1
0.600895854,0.371970143,0.014779903,1
0.392328031,0.575194556,0.019066288,1
0.306054537,0.662096152,0.018234809,1
0.617910062,0.355432864,0.014378648,1
0.57607266,0.395385848,0.015922709,1
0.676493379,0.299679033,0.01208406,1
0.501174738,0.467380625,0.018314488,1
0.46789893,0.500128871,0.01874304,1
0.64367105,0.330839719,0.013425945,1
0.609368065,0.363728408,0.014585856,1
0.349178865,0.618030421,0.019189858,0
0.281671152,0.687740869,0.017102788,1
0.617910062,0.355432864,0.014378648,1
0.601133809,0.371349247,0.01507816,1
0.476150356,0.491849827,0.018767451,1
0.365944782,0.600614579,0.019773652,1
0.30676359,0.660729788,0.018755237,1
0.501174738,0.467380625,0.018314488,1
0.534454603,0.434899372,0.017649734,1
0.357132167,0.60913612,0.019977631,0
0.293743844,0.673997685,0.018475932,1
0.374292199,0.591974717,0.020036991,1
0.601318468,0.370765645,0.015389604,1
0.492679111,0.475322949,0.01876596,1
0.475857924,0.49159873,0.019210431,1
0.416767326,0.549593253,0.020057275,1
0.618382308,0.354200884,0.014965991,1
0.500959958,0.467071736,0.018739912,1
0.288495827,0.679785502,0.018022478,1
0.576163955,0.394865553,0.016262075,1
0.467265357,0.499657247,0.019644726,1
0.644244913,0.3299416,0.013671582,1
0.567836852,0.402562873,0.016774377,0
0.365492191,0.600454153,0.020268373,1
0.357132167,0.60913612,0.019977631,0
0.601318468,0.370765645,0.015389604,0
0.592991136,0.378448111,0.015910908,1
0.576224547,0.394359425,0.016615375,0
0.399721845,0.566414025,0.020209077,1
0.390955165,0.57479068,0.020507113,1
0.348354571,0.617638195,0.020164739,1
0.483857742,0.48302679,0.019678772,1
0.433365059,0.532704576,0.02031844,1
0.399277822,0.566239407,0.020713742,1
0.373838495,0.591807919,0.020539702,1
0.576224547,0.394359425,0.016615375,1
0.500732011,0.466756859,0.019182143,1
0.673298009,0.30194371,0.012790868,1
0.609958982,0.361955747,0.015504587,1
0.58464001,0.386145015,0.016442066,1
0.673298009,0.30194371,0.012790868,1
0.500490962,0.466435687,0.019641434,1
0.70852971,0.268269105,0.011509944,1
0.398836353,0.566040918,0.021237365,1
0.684421109,0.291248576,0.012434383,1
0.673569124,0.301378524,0.013012051,1
0.609958982,0.361955747,0.015504587,1
0.593084183,0.377918582,0.016254605,1
0.466602721,0.499134794,0.020617101,1
0.300943629,0.665546009,0.019497837,1
0.742356322,0.235729614,0.010436697,1
0.663369728,0.311171436,0.013349898,1
0.601555647,0.369681389,0.01605318,1
0.618503959,0.353673361,0.015280833,1
0.610055694,0.36143197,0.015838061,1
0.322747303,0.642479448,0.020646587,1
0.742356322,0.235729614,0.010436697,1
0.69698056,0.278951281,0.012197336,1
0.584690747,0.385636461,0.016804789,1
0.76407517,0.214874117,0.009723145,1
0.457926699,0.507239984,0.021083241,1
0.457926699,0.507239984,0.021083241,1
0.407164181,0.557500462,0.021430679,1
0.298503631,0.666641666,0.020520919,1
0.68365538,0.291422457,0.012882434,1
0.567801607,0.401145691,0.017935639,0
0.567801607,0.401145691,0.017935639,1
0.423822919,0.540482755,0.021757473,1
0.576249978,0.392895106,0.017762284,1
0.390062801,0.574393226,0.021560956,1
0.347160384,0.616839406,0.021772414,1
0.287606591,0.677415599,0.020507441,0
0.233409724,0.734306155,0.017781098,1
0.206159581,0.763510495,0.015931155,0
0.601681966,0.368642674,0.016771241,1
0.550873105,0.417204976,0.018661599,1
0.54232971,0.42505092,0.019238248,1
0.474600858,0.490481466,0.021159621,1
0.727279944,0.249963918,0.011113239,1
0.389618528,0.57415936,0.022117572,1
0.278262537,0.687156246,0.020094352,1
0.68365538,0.291422457,0.012882434,1
0.508591274,0.457805336,0.020071865,1
0.440494473,0.52354154,0.022003329,1
0.397954562,0.565576463,0.022344008,1
0.40629278,0.557014315,0.02254963,1
0.397954562,0.565576463,0.022344008,0
0.801528146,0.178927511,0.008474968,1
0.681510611,0.293163043,0.013193368,1
0.584720698,0.384639962,0.017573519,1
0.171699421,0.800661112,0.013404503,0
0.627174656,0.343977013,0.01605434,1
0.499969044,0.465772621,0.02061369,1
0.440494473,0.52354154,0.022003329,1
0.363740427,0.599533612,0.022441163,1
0.330301679,0.633813181,0.02158534,1
0.284175289,0.680447458,0.020788831,1
